gene	intercept	intercept_err	x_coeff	x_coeff_err	x_pval	x_adj_pval	y_coeff	y_coeff_err	y_pval	y_adj_pval	adj.r.sq	reg_pval	reg_adj_pval	deltaEx	deltaEx_err	attenuation_coeff	deltaEy	deltaEy_err	Gene	gene_id.104	gene_type.104	chr	start	stop	gene_id.84	gene_type.84	gene_name.84
ARAF	746.559594977489	15.9915808982648	-78.1850993648585	12.5985178141519	4.27064645052422e-08	5.39654415111697e-07	-59.7679283397354	10.4938625572969	3.2090240130795e-07	6.86237442797e-06	0.444571465729594	1.8735663886309e-09	2.74132345283889e-08	-0.104727204486892	0.0170238854292966	1.10472720448689	-0.0800578128548969	0.0141605164200389	ARAF	ENSG00000078061	protein_coding	chrX	47561205	47571908	ENSG00000078061	protein_coding	ARAF
ARHGAP4	440.1247846715	12.2682752637588	-41.1092868692254	9.66521605604081	6.8903756177406e-05	0.000478881105432971	-32.4952396668135	8.05058582087653	0.000145550681549089	0.00139527894726368	0.271209800075235	1.27889542561366e-05	8.8883232080149e-05	-0.0934037079959232	0.0221139733824276	1.09340370799592	-0.0738318785911302	0.0184070111309575	ARHGAP4	ENSG00000089820	protein_coding	chrX	153907367	153934999	ENSG00000089820	protein_coding	ARHGAP4
ARHGEF6	897.725369865573	33.4023715125869	47.1244777396333	26.3151201381164	0.0779856527616881	0.155971305523376	66.1231855675717	21.9190271412685	0.00364497429434561	0.0168883808971347	0.107702265651474	0.00920070670256716	0.026099963911364	0.0524932003945592	0.0293781054451694	0.947506799605441	0.0736563628334054	0.0245695103395903	ARHGEF6	ENSG00000129675	protein_coding	chrX	136665547	136780932	ENSG00000129675	protein_coding	ARHGEF6
ARMCX3	365.568349028018	10.866877492116	21.9102216130874	8.56116418630537	0.0128257787993374	0.037532279012798	18.3654224844176	7.13097220060478	0.0122946283221448	0.0481395306134682	0.110473949535943	0.00831591073812732	0.0240814915124937	0.0599346788947752	0.0234864502435812	0.940065321105225	0.0502379993597586	0.0195636171551733	ARMCX3	ENSG00000102401	protein_coding	chrX	101622797	101627843	ENSG00000102401	protein_coding	ARMCX3
ARMCX5	286.551183748723	6.14119552765212	-32.3590057262772	4.83816839295172	6.14351538008262e-09	1.00464545627233e-07	-17.7077030651328	4.02992438425275	4.19984398095887e-05	0.000509131866117515	0.425973748898699	5.46430587455512e-09	7.59538516563161e-08	-0.112925744374704	0.0170567031415003	1.1129257443747	-0.06179595154163	0.0141257622417181	ARMCX5	ENSG00000125962	protein_coding	chrX	102599168	102604159	ENSG00000125962	protein_coding	ARMCX5
ARMCX6	327.308197536985	6.14848967115743	2.56842566616013	4.84391487902306	0.597754021181207	0.707130288886705	0.644496966817763	4.03471088659451	0.873582750928209	0.916437753803932	-0.0263271762842878	0.869045348696875	0.904848715122589	0.00784711683204912	0.0147999811697808	0.992152883167951	0.00196908287561278	0.0123270027496235	ARMCX6	ENSG00000198960	protein_coding	chrX	101615118	101618001	ENSG00000198960	protein_coding	ARMCX6
ATP11C	650.699866690497	19.265793871499	-44.7366294702578	15.1780145338974	0.00444563930001569	0.0154485965675545	-22.8034438270806	12.6424394330307	0.0759090778730951	0.186749766802836	0.103579003220473	0.0106879316233278	0.0294562072686872	-0.0687515577616318	0.0234143284515759	1.06875155776163	-0.0350444882416534	0.0194566734158534	ATP11C	ENSG00000101974	protein_coding	chrX	139726346	139945276	ENSG00000101974	protein_coding	ATP11C
ATP6AP1	1252.31821820873	24.2502028978056	-99.1887389681173	19.1048411753933	2.23523264323526e-06	1.94185835881063e-05	-74.4476247475619	15.9132669756089	1.51131596652102e-05	0.000233414354829358	0.351517218336865	2.87708442200453e-07	2.85653381899022e-06	-0.079204101262691	0.0153324835815169	1.07920410126269	-0.0594478493286226	0.0127590842242932	ATP6AP1	ENSG00000071553	protein_coding	chrX	154428633	154436516	ENSG00000071553	protein_coding	ATP6AP1
ATP6AP2	2886.27311157131	53.090656973114	-172.753556595785	41.8259828028247	0.000105548653748059	0.000682384319580475	-57.8351738807361	34.8387105000298	0.101714904603431	0.222651523462627	0.186364476858915	0.000458379094899417	0.00202268870447679	-0.0598535030878406	0.0145331077046389	1.05985350308784	-0.0200380115273465	0.0120761091853968	ATP6AP2	ENSG00000182220	protein_coding	chrX	40579372	40606848	ENSG00000182220	protein_coding	ATP6AP2
ATP7A	226.028432059701	6.59091328903479	7.06804692803774	5.19246589888091	0.178147126284841	0.289619304720384	4.08272118295453	4.32503444294852	0.348678466791502	0.529686414032992	0.00298503459510913	0.338889031382947	0.471055753622297	0.0312706099123443	0.0229907122287519	0.968729390087656	0.0180628655685058	0.0191421609553955	ATP7A	ENSG00000165240	protein_coding	chrX	77910656	78050395	ENSG00000165240	protein_coding	ATP7A
BCAP31	1002.31813941771	27.7918903881311	-28.4844825540752	21.8950601801864	0.197866994131869	0.314324864557291	7.02469200566018	18.2373637600867	0.701360660999858	0.815808634970546	0.00438669077177012	0.323743117190836	0.452264254166092	-0.0284186042673269	0.0218586292998076	1.02841860426733	0.00700844545200105	0.0181962224795869	BCAP31	ENSG00000185825	protein_coding	chrX	153700492	153724565	ENSG00000185825	protein_coding	BCAP31
BCOR	379.992043375107	13.3658470222245	79.0566077316658	10.5299071356351	2.18545740060772e-10	4.33969398120677e-09	45.3196116533165	8.77082525520032	2.45488123733849e-06	4.549713226534e-05	0.491188288286432	1.08482261111544e-10	1.7740040346476e-09	0.208048060768539	0.0286608328725103	0.791951939231461	0.119264633150699	0.0234597214616507	BCOR	ENSG00000183337	protein_coding	chrX	40049815	40177329	ENSG00000183337	protein_coding	BCOR
BEX2	208.443728225906	11.922161400611	-25.8856151938036	9.39253997114753	0.00758513289589751	0.0239621243756762	-32.5835713967098	7.8234618528239	9.36899094238815e-05	0.00107118166655013	0.212905536447185	0.000156000458219967	0.000834002449714438	-0.124185147781225	0.0456166983586795	1.12418514778122	-0.156318310337438	0.038582942827973	BEX2	ENSG00000133134	protein_coding	chrX	103309346	103311007	ENSG00000133134	protein_coding	BEX2
BRWD3	228.018684962952	4.29012998988548	-3.40120479556829	3.37985840464742	0.317995258355695	0.470227030972784	-8.56925105736123	2.81523351275925	0.00336902731559149	0.0161480964436971	0.0981748751389564	0.0129935776845437	0.034732832656761	-0.0149163424748323	0.0148253822349115	1.01491634247483	-0.0375813546102748	0.0123667344927571	BRWD3	ENSG00000165288	protein_coding	chrX	80669503	80809877	ENSG00000165288	protein_coding	BRWD3
BTK	1781.44242400485	47.1654510521347	-10.2119052098588	37.1579757544361	0.784323073943795	0.879200865146673	51.3947821181658	30.9505210237045	0.101621468117683	0.222651523462627	0.0196515510727302	0.195937764921591	0.313049992231048	-0.00573238016129732	0.0208589168418176	1.0057323801613	0.0288500944098017	0.0173906369920332	BTK	ENSG00000010671	protein_coding	chrX	101349447	101390796	ENSG00000010671	protein_coding	BTK
C1GALT1C1	579.681057213583	18.5632974651948	3.89613274874659	14.6245724730088	0.790766754091651	0.880700438423297	21.5142534889347	12.1814530689151	0.0820665824714417	0.196676809716041	0.0172105360376466	0.212431537223406	0.333536019151413	0.00672116623488537	0.0252295714952111	0.993278833765115	0.0371139495093209	0.0210476439529347	C1GALT1C1	ENSG00000171155	protein_coding	chrX	120625674	120630054	ENSG00000171155	protein_coding	C1GALT1C1
CA5B	109.116372753026	2.42469288869436	3.11545052648271	1.91022618379011	0.107740947924401	0.199679890153224	1.47441869735025	1.59111185313609	0.357531433665231	0.537263451669914	0.0133096829336632	0.241619041048518	0.3681706813959	0.0285516320592347	0.0175178132735018	0.971448367940765	0.0135123507146581	0.0145848794197758	CA5B	ENSG00000169239	protein_coding	chrX	15688830	15788411	ENSG00000169239	protein_coding	CA5B
CASK	137.161524641934	8.41187084374946	16.6730933757017	6.62705615845784	0.0143518458064979	0.0403011427697619	11.3033016947413	5.51996810356744	0.0446330915726213	0.125121285393627	0.0860030439991093	0.0200889555126325	0.0494223861284232	0.121558093052899	0.048887460191622	0.878441906947101	0.0824086909521393	0.0405603935498773	CASK	ENSG00000147044	protein_coding	chrX	41514934	41923554	ENSG00000147044	protein_coding	CASK
CCDC120	142.653311397001	3.04048902464373	-3.02421759968151	2.39536387205243	0.211269148096239	0.328116330562874	-4.1585222565354	1.99520448507021	0.0410710371058293	0.120186824372848	0.0408272256327886	0.0963608010896396	0.183481525362465	-0.0211997714603707	0.0167975839362776	1.02119977146037	-0.0291512493878416	0.0140001813807328	CCDC120	ENSG00000147144	protein_coding	chrX	49053572	49069857	ENSG00000147144	protein_coding	CCDC120
CCDC22	131.94625919783	2.61955504045155	-0.706597991914845	2.063742856459	0.733164621216959	0.828535628854937	-2.65686818813478	1.71898267786368	0.127055189315189	0.261639575034242	0.00588958331000922	0.30823240895301	0.439202991270086	-0.00535519533642423	0.015641144710609	1.00535519533642	-0.0201359872139404	0.0130340320296824	CCDC22	ENSG00000101997	protein_coding	chrX	49235470	49250520	ENSG00000101997	protein_coding	CCDC22
CD99L2	877.054235835541	24.8623881670764	-61.0625669354902	19.5871341437705	0.00271652244336306	0.010788474846499	-26.9012156723126	16.3149901145655	0.104000710990348	0.225876544182162	0.111232783033069	0.00808842338304363	0.0239210819200652	-0.069622338551638	0.0224199035761505	1.06962233855164	-0.0306722373294107	0.0186223403991971	CD99L2	ENSG00000102181	protein_coding	chrX	150766336	150898816	ENSG00000102181	protein_coding	CD99L2
CENPI	198.414697040882	4.92157169783	12.2508203316968	3.87732201732882	0.00239828015922456	0.00966263600383228	11.7914696819145	3.22959295215862	0.000522355845830705	0.00416753721250846	0.195919302156896	0.000312241915246425	0.00143446298243786	0.0617435125240373	0.0196014285294342	0.938256487475963	0.0594284085693759	0.0163435971303559	CENPI	ENSG00000102384	protein_coding	chrX	101098188	101166126	ENSG00000102384	protein_coding	CENPI
CETN2	1047.89654400237	16.5498504126753	10.5244236686119	13.0383347695326	0.422500497421895	0.559310182301366	21.3360330056196	10.8602055468626	0.053737380690931	0.146109978614333	0.0280599687839753	0.148093422462901	0.262229117482079	0.0100433804547295	0.0124433984334184	0.98995661954527	0.020360820090243	0.0103688021982837	CETN2	ENSG00000147400	protein_coding	chrX	152826994	152830757	ENSG00000147400	protein_coding	CETN2
CHM	476.594020319015	11.0028431673947	-0.547937786705894	8.66828092435704	0.949791823119319	0.977933803063595	0.380916794165284	7.22019446811926	0.958087219955783	0.973445644785647	-0.030621026326902	0.9953377024971	0.9953377024971	-0.00114969505143838	0.0181879960406825	1.00114969505144	0.000799247950929623	0.0151495812278766	CHM	ENSG00000188419	protein_coding	chrX	85861180	86047561	ENSG00000188419	protein_coding	CHM
CHST7	639.012897727942	26.599353227292	1.45318372397367	20.9555532758689	0.944927112460445	0.976541774215628	27.8393191984653	17.4548069172124	0.115577527077382	0.245271393339788	0.010258711575771	0.267120892933631	0.39499791614654	0.00227410703154908	0.0327937677851798	0.997725892968451	0.0435661303511244	0.027375397716554	CHST7	ENSG00000147119	protein_coding	chrX	46573765	46598496	ENSG00000147119	protein_coding	CHST7
COX7B	2499.46561335896	62.7887390681864	-75.0634820519224	49.4663443665232	0.133998039277398	0.235768702019726	-28.8574456621593	41.2027054810461	0.486191061676619	0.637552429934434	0.00574883259323544	0.309653907514162	0.439202991270086	-0.0300318122604802	0.0198051422577099	1.03003181226048	-0.0115454461577403	0.0164871570769201	COX7B	ENSG00000131174	protein_coding	chrX	77899440	77907376	ENSG00000131174	protein_coding	COX7B
CSTF2	967.198365691244	19.4800309231224	-27.7453967919778	15.3467951771933	0.0752495849734101	0.151589743642087	-4.00707245946097	12.7830242938221	0.754928645007825	0.846250658516836	0.0191299074775167	0.199354717869094	0.316689208957761	-0.0286863561562663	0.0158777828131711	1.02868635615627	-0.00414296860044544	0.0132168120928063	CSTF2	ENSG00000101811	protein_coding	chrX	100820359	100841520	ENSG00000101811	protein_coding	CSTF2
CUL4B	225.425192637837	5.04924404241116	4.25669817986326	3.9779050877465	0.28853846751098	0.433587534962445	0.873533767355313	3.31337303900093	0.7928922482834	0.867811200877107	-0.012906733422877	0.566578895717666	0.667748473122781	0.0188829745693152	0.0176512993793865	0.981117025430685	0.00387504944382464	0.0146985825777787	CUL4B	ENSG00000158290	protein_coding	chrX	120505920	120604074	ENSG00000158290	protein_coding	CUL4B
CXCR3	201.528567545397	17.3498751963963	6.41125560975434	13.6686118230393	0.640603723542513	0.745137385543174	-3.34213868722562	11.3851911737503	0.770035979320513	0.855972287774741	-0.0242393488713322	0.813392822675405	0.856527290544556	0.0318131354171915	0.0678799621846935	0.968186864582808	-0.0165839450353497	0.0565122181744393	CXCR3	ENSG00000186810	protein_coding	chrX	71615916	71618511	ENSG00000186810	protein_coding	CXCR3
CXorf38	422.987272488482	10.9930451580209	20.5603047734693	8.66056183789376	0.0205595413827389	0.0549572356192444	-1.96074600415374	7.21376489968839	0.786632508945093	0.867793005899745	0.0638931642380965	0.0436846683714522	0.09414215354468	0.0486073839822901	0.0205136911081523	0.95139261601771	-0.00463547281840999	0.017054756371902	CXorf38	ENSG00000185753	protein_coding	chrX	40626921	40647561	ENSG00000185753	protein_coding	CXorf38
CYBB	298.813466918799	14.9038503506669	9.80443159761084	11.7415798561045	0.406766226624764	0.554184101836083	10.2100515175104	9.78008104073004	0.300369203114566	0.476203495042756	-0.00884969027466531	0.497293881230836	0.601902539059207	0.0328112106147985	0.0393280757419948	0.967188789385201	0.0341686458203872	0.0327740587781668	CYBB	ENSG00000165168	protein_coding	chrX	37780059	37813461	ENSG00000165168	protein_coding	CYBB
CYSLTR1	283.099909105793	9.91664840342639	-29.5585831534375	7.81255289030271	0.000339315686446693	0.00177969231715819	-12.7627881500552	6.50742075074554	0.0541342726520731	0.146109978614333	0.164755755180832	0.0010744630580285	0.00439265779605769	-0.104410429684707	0.0278377530902508	1.10441042968471	-0.0450822756897663	0.0230404861666414	CYSLTR1	ENSG00000173198	protein_coding	chrX	78271468	78327691	ENSG00000173198	protein_coding	CYSLTR1
DDX3X	2166.12046460992	46.1857581178754	305.22159148187	36.386152195328	5.96743429476981e-12	1.27611287226616e-10	-174.311604148789	30.3076350535258	2.57865165179804e-07	5.97387632666545e-06	0.674824530685716	5.20092647188282e-17	1.20488129931952e-15	0.140907025471843	0.0170644066708924	0.859092974528157	-0.0804717960042812	0.014096479485906	DDX3X	ENSG00000215301	protein_coding	chrX	41333348	41364472	ENSG00000215301	protein_coding	DDX3X
DIAPH2	287.14787066862	6.11941546164569	-14.3733124160071	4.82100957974112	0.00403486272341781	0.014567426455976	-2.47539243359607	4.01563205001673	0.539757800131848	0.685172001993853	0.0938178665722911	0.0151969557337814	0.0391180897591781	-0.0500554379265952	0.0168231465523041	1.0500554379266	-0.00862061915288506	0.0139857507332948	DIAPH2	ENSG00000147202	protein_coding	chrX	96684663	97604997	ENSG00000147202	protein_coding	DIAPH2
DKC1	3075.53503656578	65.2031268071046	-117.378436928065	51.3684519275294	0.0255826371603021	0.065247459913431	-51.7411939735084	42.7870549742835	0.230938483224668	0.390747320058197	0.0507275721693105	0.0687790497857468	0.140592469414982	-0.0381652088279028	0.0167218686064388	1.0381652088279	-0.0168234773326738	0.0139166400227397	DKC1	ENSG00000130826	protein_coding	chrX	154762742	154777689	ENSG00000130826	protein_coding	DKC1
DNASE1L1	300.23141655308	9.91280312332963	-6.66375632963442	7.80952349439072	0.39663430841043	0.550347098089271	-10.4545063489616	6.50489743293935	0.112863373432883	0.241353983187242	0.0112602565703116	0.258474512294812	0.386322120526654	-0.0221953998223776	0.0260220008776909	1.02219539982238	-0.0348214935964681	0.0216967611887509	DNASE1L1	ENSG00000013563	protein_coding	chrX	154401236	154412112	ENSG00000013563	protein_coding	DNASE1L1
DOCK11	787.072848536804	22.6858947270103	-1.68461043022806	17.8724449237677	0.925194637988994	0.963311271014758	0.69436146797918	14.8867496446449	0.962940835669255	0.973445644785647	-0.0305374022301019	0.992716314205586	0.9953377024971	-0.00214034880425593	0.0227075688289776	1.00214034880426	0.000882207370347004	0.0189140854311552	DOCK11	ENSG00000147251	protein_coding	chrX	118495815	118686163	ENSG00000147251	protein_coding	DOCK11
DYNLT3	348.71893013114	8.34329768986865	-22.776832517213	6.57303272536288	0.000943474027288739	0.00423041579977854	-18.8516712584145	5.47496959738324	0.00101052338807493	0.00585261462260062	0.199361669036505	0.000271603460487083	0.0013018234830243	-0.0653157329561876	0.0189137538047273	1.06531573295619	-0.0540597874951185	0.0157534228399411	DYNLT3	ENSG00000165169	protein_coding	chrX	37836757	37847571	ENSG00000165169	protein_coding	DYNLT3
EBP	503.227296963376	20.1383847544958	20.6525598694715	15.8654607503683	0.197603009099294	0.314324864557291	19.2451689290049	13.2150437836057	0.150121222282006	0.293899294326743	0.0146226574541446	0.231385741842682	0.357362423512587	0.0410402217727361	0.031570173923168	0.958959778227264	0.0382434916490739	0.0263051449231826	EBP	ENSG00000147155	protein_coding	chrX	48521799	48528716	ENSG00000147155	protein_coding	EBP
EIF1AX	1221.1929371447	45.2770133017728	597.6951306697	35.6702231182079	2.79715722749334e-25	1.94402427310787e-23	28.4758348710712	29.7113060688867	0.341403729163667	0.524365948660217	0.814147010134016	6.61094351189724e-25	3.06307049384572e-23	0.489435463054008	0.0343871228614193	0.510564536945992	0.0233180474640242	0.0243450951258895	EIF1AX	ENSG00000173674	protein_coding	chrX	20124525	20141838	ENSG00000173674	protein_coding	EIF1AX
EIF2S3	2384.12126659936	61.0697467762089	636.971078301387	48.1120845750339	4.03947804098745e-20	1.60424985056359e-18	5.27407202952502	40.0746826192775	0.895702389214674	0.93260398577408	0.736064678410292	5.90095384685763e-20	1.82273907714047e-18	0.267172264777431	0.0213090825141389	0.732827735222569	0.00221216600993112	0.0168090905831584	EIF2S3	ENSG00000130741	protein_coding	chrX	24054946	24078810	ENSG00000130741	protein_coding	EIF2S3
ELF4	500.71437572862	12.5001222277704	14.0514896092662	9.84787017415703	0.158407589304239	0.266892786827748	13.3591838666236	8.20272651229047	0.108229643147926	0.233239075931189	0.0245010280605805	0.166772532712614	0.285019222700789	0.0280628843316491	0.0196801138146606	0.971937115668351	0.0266802482896238	0.0163955819119917	ELF4	ENSG00000102034	protein_coding	chrX	130063955	130110716	ENSG00000102034	protein_coding	ELF4
ELK1	713.489141662195	14.8975499713507	-43.3980819264868	11.7366162792351	0.000449202900472889	0.00222997154163327	-54.854648630793	9.77594665808057	4.45826077141515e-07	8.85283210323865e-06	0.339607205548671	5.19790812620254e-07	4.81672819694769e-06	-0.060825147002775	0.0164985616270167	1.06082514700277	-0.0768822472939107	0.0137953233539236	ELK1	ENSG00000126767	protein_coding	chrX	47635521	47650604	ENSG00000126767	protein_coding	ELK1
EMD	1096.58495846529	23.9577394810284	-28.3902565816483	18.8744320876554	0.137382681226708	0.240203681641665	-14.3518180212525	15.7213490584109	0.364675516513242	0.539638085439546	0.00783098616104172	0.289259039273551	0.418822983948162	-0.0258897008959355	0.0172213021705867	1.02588970089594	-0.0130877392676791	0.0143394959356291	EMD	ENSG00000102119	protein_coding	chrX	154379273	154381574	ENSG00000102119	protein_coding	EMD
ENOX2	129.551733838367	2.75952375819028	-0.239601064216477	2.17401327906911	0.912581293761954	0.95734943270122	0.526762766760723	1.81083178869366	0.77205745348861	0.855972287774741	-0.0288052242389834	0.939898016243478	0.955836909562502	-0.00184946242800125	0.0167810897253523	1.001849462428	0.00406604181321055	0.0139779414496056	ENOX2	ENSG00000165675	protein_coding	chrX	130622325	130903234	ENSG00000165675	protein_coding	ENOX2
ERCC6L	267.443089109919	6.45307087666007	13.5297073078811	5.08387062622484	0.00979659460035003	0.0306005988640147	6.32937212878693	4.23458063858553	0.139835398813337	0.279670797626674	0.0784412718675429	0.0262573592361421	0.0603268253524587	0.0505891079590411	0.019048319162429	0.949410892040959	0.0236662392356139	0.0158438704680873	ERCC6L	ENSG00000186871	protein_coding	chrX	72204657	72239027	ENSG00000186871	protein_coding	ERCC6L
F8A1	372.80604657154	9.62905382674377	0.0524914400373093	7.58597958146977	0.994500248550618	0.99758580647311	-15.3002170577995	6.31869782340451	0.0182601161783882	0.0611603891276135	0.0611213500317223	0.0480906405657041	0.102839985209737	0.000140800935285357	0.020348327964063	0.999859199064715	-0.04104068911571	0.0169821373810008	F8A1	ENSG00000288722	protein_coding	chrX	154886355	154888061	ENSG00000277203	protein_coding	F8A1
FAM156B	646.740419132221	15.6446115478699	-38.1907573277847	12.3251677576613	0.00287164049655456	0.0110308087243492	-17.8498673562935	10.2661772084998	0.0868210677696751	0.202707949513327	0.11186895413882	0.00790236678237694	0.0239210819200652	-0.059051137362078	0.0191108237313344	1.05905113736208	-0.0275997399083917	0.0158877552799613	FAM156B	ENSG00000179304	protein_coding	chrX	52891306	52908560	ENSG00000179304	protein_coding	FAM156B
FAM3A	697.789963974034	15.0488706598186	1.5325611266803	11.8558300331123	0.897545984798274	0.954764247926172	2.20366082865074	9.87524506497102	0.824118571992881	0.883991016165957	-0.0299022780277729	0.973024135055877	0.983638943801941	0.00219630720675904	0.0169906085163041	0.997803692793241	0.00315805749928032	0.0141523380000725	FAM3A	ENSG00000071889	protein_coding	chrX	154506159	154516242	ENSG00000071889	protein_coding	FAM3A
FAM50A	1605.05386179433	36.7744362930109	-181.538935621325	28.9717066555417	3.35803094311892e-08	4.66766301093529e-07	-146.719706428877	24.1318155181769	7.0524429475368e-08	2.45072392426904e-06	0.462673266211547	6.38267286448449e-10	9.85768364625938e-09	-0.113104575455417	0.0182353726586864	1.11310457545542	-0.091411079666109	0.0151800683890901	FAM50A	ENSG00000071859	protein_coding	chrX	154444141	154450654	ENSG00000071859	protein_coding	FAM50A
FANCB	180.14806586269	3.53999929957091	-0.655946715928509	2.78888901112764	0.814792917160281	0.89704921518945	-0.794051922913761	2.32298897394537	0.733586518773105	0.846211834933291	-0.0285822581447803	0.933300384393005	0.953887892872263	-0.00364115325239448	0.0154812586211108	1.00364115325239	-0.00440777378936165	0.0128951780116868	FANCB	ENSG00000181544	protein_coding	chrX	14835961	14873069	ENSG00000181544	protein_coding	FANCB
FLNA	130.239559067401	3.7497807987294	0.383842516821723	2.95415947256867	0.897020774888523	0.954764247926172	-2.8310774811198	2.4606500490597	0.254136502319918	0.421211243812257	-0.0068815021587183	0.466712871692822	0.579407786667044	0.00294720374953878	0.0226826638923489	0.997052796250461	-0.0217374621151371	0.018903624564728	FLNA	ENSG00000196924	protein_coding	chrX	154348524	154374634	ENSG00000196924	protein_coding	FLNA
FOXO4	211.896315585721	4.62814552849524	-1.40254285658946	3.64615445203179	0.701742385460147	0.799526160483283	-0.708296232326495	3.03704326546397	0.816324228157793	0.883027764310764	-0.0281542787258287	0.920761893007545	0.944545410539105	-0.0066190053975812	0.0172078647361461	1.00661900539758	-0.00334265478079991	0.0143328715207527	FOXO4	ENSG00000184481	protein_coding	chrX	71095851	71103532	ENSG00000184481	protein_coding	FOXO4
FUNDC1	340.382349227229	8.56948231483778	61.983450213192	6.75122592871716	2.37996772109918e-13	6.01482751332337e-12	14.2333314997023	5.62339459564326	0.01379967842539	0.0491834692597235	0.551215678685489	1.83433002376737e-12	3.6424553329095e-11	0.182099484165125	0.020357190779542	0.817900515834875	0.0418157155681435	0.0165543255803657	FUNDC1	ENSG00000069509	protein_coding	chrX	44523639	44542859	ENSG00000069509	protein_coding	FUNDC1
