gene	intercept	intercept_err	x_coeff	x_coeff_err	x_pval	x_adj_pval	adj.r.sq	reg_pval	reg_adj_pval	deltaEx	deltaEx_err	region	gene_name.104	gene_id.104	gene_type.104	chr	start	stop	gene_id.84	gene_type.84
ARMCX5	662.84656929295	13.5872733723244	-56.0371051785773	17.6740223449077	0.00291720219353677	0.0199960950356975	0.250295974129514	0.00807728094188488	0.0126880621462108	-0.0845400848017535	0.0267200751434538	NPX	ARMCX5	ENSG00000125962	protein_coding	chrX	102599168	102604159	ENSG00000125962	protein_coding
ARMCX6	1741.85812461415	38.99272713951	-103.404208997903	49.1060115014737	0.0415521591480094	0.193397086404933	0.163202859372559	0.0447060376990105	0.0585214451823853	-0.0593643119015843	0.0282230440615527	NPX	ARMCX6	ENSG00000198960	protein_coding	chrX	101615118	101618001	ENSG00000198960	protein_coding
ARSD	1133.90647547817	69.954840406682	183.284676844694	96.4749795175914	0.0646836821075331	0.256692085837263	0.0539518443483064	0.239186139947062	0.268372543928698	0.161640030115714	0.0856643631368793	NPX	ARSD	ENSG00000006756	protein_coding	chrX	2903972	2929349	ENSG00000006756	protein_coding
ASMTL	900.927308891961	44.0980837535913	641.85066898657	61.0577596772902	4.48464493969289e-13	1.53701012933111e-11	0.762281594937469	5.12612296376745e-12	6.44182785780109e-11	0.712433359108599	0.0762174700086343	PAR1	ASMTL	ENSG00000169093	protein_coding	chrX	1403139	1453762	ENSG00000169093	protein_coding
ATG4A	804.354963239389	32.9525898112277	-62.9655403475723	34.0846301697207	0.0721050658871706	0.277383773872075	0.422672793581624	9.23825771221145e-05	0.000245269236443924	-0.0782807879918966	0.0424962906199437	NPX	ATG4A	ENSG00000101844	protein_coding	chrX	108091668	108154671	ENSG00000101844	protein_coding
ATP11C	4900.15026311033	170.503076756083	-208.116764548327	204.460091811957	0.314850228017729	0.659081341651422	0.215017867004931	0.016817035203335	0.024438361097752	-0.0424715066627827	0.0417514320912814	NPX	ATP11C	ENSG00000101974	protein_coding	chrX	139726346	139945276	ENSG00000101974	protein_coding
ATP6AP1	5368.07140335917	146.782853086578	-147.887239139466	166.916919006814	0.380916939399048	0.730023829119328	0.29657061849212	0.00283010071408382	0.00508070461528381	-0.027549417291082	0.0311035160018415	NPX	ATP6AP1	ENSG00000071553	protein_coding	chrX	154428633	154436516	ENSG00000071553	protein_coding
ATP6AP2	13497.2637100847	617.134637837811	-290.330463744324	683.924213901129	0.673470922823438	0.881325815055806	0.330392009253791	0.0012310302733682	0.0023799918618452	-0.0215103201641826	0.0506808673262355	NPX	ATP6AP2	ENSG00000182220	protein_coding	chrX	40579372	40606848	ENSG00000182220	protein_coding
ATP7A	1578.7173007153	62.4144353451972	-84.7797776868413	53.9002848370364	0.123619346580664	0.385161104635624	0.597914414513006	1.20065967860425e-07	6.75595072886274e-07	-0.0537016840497208	0.0342077697939082	NPX	ATP7A	ENSG00000165240	protein_coding	chrX	77910656	78050395	ENSG00000165240	protein_coding
ATRX	5778.38702713973	283.528924686678	-212.147511678952	325.071225988468	0.517735558331229	0.817800264317082	0.28109030093912	0.00406511493245701	0.00690337085376709	-0.0367139671819394	0.0562852312351721	NPX	ATRX	ENSG00000085224	protein_coding	chrX	77504880	77786233	ENSG00000085224	protein_coding
BCAP31	5427.48758629153	217.438000899113	440.732643259727	202.619391246461	0.0355864116083938	0.167700964704556	0.560709004472475	6.28838036244005e-07	3.0788563592726e-06	0.0812038049378329	0.0374735571398441	NPX	BCAP31	ENSG00000185825	protein_coding	chrX	153700492	153724565	ENSG00000185825	protein_coding
BCOR	2563.20648672439	88.7891080360564	47.7284088588223	86.1538644881782	0.582669487535062	0.84487075692584	0.485907626717624	1.14112937228042e-05	3.84237710534322e-05	0.0186205867947128	0.0336179418473525	NPX	BCOR	ENSG00000183337	protein_coding	chrX	40049815	40177329	ENSG00000183337	protein_coding
BCORL1	822.6011462663	41.2886356027964	11.4137209995767	50.8685455896005	0.823606341050309	0.962308961709875	0.172942770549162	0.0375327083501099	0.0499994029964362	0.0138751581509244	0.0618425729993349	NPX	BCORL1	ENSG00000085185	protein_coding	chrX	129981107	130058071	ENSG00000085185	protein_coding
BEX1	756.739257016624	335.058966171613	-715.824442449349	434.743129522426	0.107487107425987	0.346347346150402	0.0946381715842579	0.13629735103174	0.159577954468838	-0.94593274474939	0.710958043045735	NPX	BEX1	ENSG00000133169	protein_coding	chrX	103062651	103064171	ENSG00000133169	protein_coding
BEX4	631.805431812566	71.9004665088045	-174.703293149992	89.2487821309094	0.0572930489831645	0.229781696453755	0.204990538407667	0.0205063175126391	0.029173138499113	-0.276514389325195	0.144722441003178	NPX	BEX4	ENSG00000102409	protein_coding	chrX	103215108	103217246	ENSG00000102409	protein_coding
BGN	71803.8287175344	5046.35384295718	3455.67320171731	6525.84572554003	0.599360287851542	0.849469280150493	0.0909411755450106	0.143892771611867	0.167949148290011	0.0481265868887217	0.0909472858060887	NPX	BGN	ENSG00000182492	protein_coding	chrX	153494980	153509546	ENSG00000182492	protein_coding
BHLHB9	452.654266170845	16.0748647036631	2.47016999982078	19.978933050695	0.902220518440831	0.980222292369433	0.155131157983714	0.0515187168301755	0.066289763826434	0.00545707880037624	0.0441377164066102	NPX	BHLHB9	ENSG00000198908	protein_coding	chrX	102720688	102753540	ENSG00000198908	protein_coding
BRCC3	1862.4290063419	70.8339009791429	41.5218677282484	65.327504134089	0.528659892994893	0.822533476325738	0.541774987168256	1.37708406052454e-06	6.10777283315002e-06	0.022294470064018	0.035086754281892	NPX	BRCC3	ENSG00000185515	protein_coding	chrX	155071420	155123077	ENSG00000185515	protein_coding
BRWD3	1030.50948680325	37.4721269028638	-74.4155236301537	45.7099252925359	0.111378394480628	0.355844531518615	0.233556299648926	0.0115188931915193	0.0175105755371079	-0.0722123615387554	0.0444342819743404	NPX	BRWD3	ENSG00000165288	protein_coding	chrX	80669503	80809877	ENSG00000165288	protein_coding
C1GALT1C1	1766.61899068098	96.7896616950783	-69.4838847451068	99.2124427711531	0.487759782154951	0.802993178482168	0.431076743464736	7.11144787396797e-05	0.000198593766554513	-0.0393315622166626	0.0562008297458136	NPX	C1GALT1C1	ENSG00000171155	protein_coding	chrX	120625674	120630054	ENSG00000171155	protein_coding
CA5B	594.538024214218	60.9822800389408	231.416731341834	69.2559160874645	0.00181521259080932	0.0129119839006625	0.398843984173954	0.000189230148647028	0.000448677773836035	0.38923789886726	0.123138827068911	NPX	CA5B	ENSG00000169239	protein_coding	chrX	15688830	15788411	ENSG00000169239	protein_coding
CASK	2861.23548438437	99.2653146795429	211.903790132779	107.775907260328	0.0562480463058133	0.228016273734318	0.393633718596102	0.000220305855454247	0.000512687083371922	0.0740602412102312	0.037755141471742	NPX	CASK	ENSG00000147044	protein_coding	chrX	41514934	41923554	ENSG00000147044	protein_coding
CCDC120	217.076829844315	14.1953114023049	-30.1748848134741	14.9608239952616	0.0504499386155185	0.216132123386937	0.450509148732126	3.81250069017415e-05	0.000112290059390285	-0.139005553172649	0.0695163566091619	NPX	CCDC120	ENSG00000147144	protein_coding	chrX	49053572	49069857	ENSG00000147144	protein_coding
CCDC22	669.661651019272	29.3460576021804	9.68224341989672	32.1653192305154	0.764962271315949	0.934004685282384	0.34553842452468	0.000831870827147609	0.00170443098823179	0.0144584110575239	0.0480363741057541	NPX	CCDC22	ENSG00000101997	protein_coding	chrX	49235470	49250520	ENSG00000101997	protein_coding
CD99	15093.8198815242	1102.35042023265	8599.32375748693	1111.08522184827	1.7881641174636e-09	3.54809406465146e-08	0.761514214395717	5.45691111139621e-12	6.63630802902055e-11	0.569724816182088	0.084557744727513	PAR1	CD99	ENSG00000002586	protein_coding	chrX	2691187	2741309	ENSG00000002586	protein_coding
CD99L2	5462.15604853613	191.431032506943	303.562771937025	245.880513488917	0.224185154345873	0.548816903820742	0.141508246117344	0.0650362718318245	0.0828333597317494	0.0555756315344341	0.0450574038405202	NPX	CD99L2	ENSG00000102181	protein_coding	chrX	150766336	150898816	ENSG00000102181	protein_coding
CDK16	6775.49794130944	217.888853131816	1924.47506872691	216.822016748356	5.35254842754984e-11	1.34527383812419e-09	0.745144871524249	1.97504902761679e-11	2.01241482003116e-10	0.284034485051439	0.0332789557377311	NPX	CDK16	ENSG00000102225	protein_coding	chrX	47217860	47229997	ENSG00000102225	protein_coding
CDKL5	1289.20868116185	68.9381791169483	-80.0086161443883	63.3888439120826	0.214191145148164	0.531301350170275	0.537823693103099	1.61439699298955e-06	6.99572030295473e-06	-0.0620602523962867	0.0492806631968152	NPX	CDKL5	ENSG00000008086	protein_coding	chrX	18425583	18653629	ENSG00000008086	protein_coding
CDR1	181.272456608709	17.5057548836443	-15.0081457241981	15.0895746047779	0.325907990599442	0.667757132912987	0.597152389518674	1.24415033931952e-07	6.89771585181555e-07	-0.082793304647459	0.0836256143739162	NPX	CDR1	ENSG00000288642	protein_coding	chrX	140783578	140784366	ENSG00000184258	protein_coding
CENPI	861.72022204459	93.1159033502084	64.4444624552929	124.324531660648	0.607065083286936	0.857166802993164	0.0311968808214871	0.316597032792359	0.347979829045829	0.0747858304896066	0.14450097014797	NPX	CENPI	ENSG00000102384	protein_coding	chrX	101098188	101166126	ENSG00000102384	protein_coding
CETN2	3019.58414706825	122.139680198055	-12.9903863479639	97.9244757469318	0.895129598300477	0.978156111766029	0.650641834262191	8.4151984809756e-09	5.76823604968691e-08	-0.00430204482315103	0.0324302555310714	NPX	CETN2	ENSG00000147400	protein_coding	chrX	152826994	152830757	ENSG00000147400	protein_coding
CHIC1	744.24507062234	25.4119635975683	-65.8081917665331	27.1956362209704	0.0201656170372351	0.111800553279965	0.409388919514683	0.00013839337188056	0.000338794163629682	-0.088422744555774	0.0366657524573285	NPX	CHIC1	ENSG00000204116	protein_coding	chrX	73563200	73687102	ENSG00000204116	protein_coding
CHM	2516.68880113239	63.1923936378984	213.999136026446	78.0660498189116	0.00910602465838677	0.0602275666002073	0.296120409198718	0.00286053350437887	0.00510789917329801	0.0850320214124831	0.0310927434327269	NPX	CHM	ENSG00000188419	protein_coding	chrX	85861180	86047561	ENSG00000188419	protein_coding
CHST7	326.777468551633	24.8279539933528	-44.3122499874542	29.6835134359166	0.143329638912489	0.423516253951689	0.257338621190698	0.00693038069849907	0.0112135344349105	-0.135603749499187	0.0914195093248533	NPX	CHST7	ENSG00000147119	protein_coding	chrX	46573765	46598496	ENSG00000147119	protein_coding
CLCN5	547.037630430466	32.4507648183967	-46.548290107982	35.9812264669595	0.203195723223929	0.521121004458648	0.332832001905851	0.00115665599339029	0.00227494002009753	-0.0850915686940091	0.0659680848683647	NPX	CLCN5	ENSG00000171365	protein_coding	chrX	49922596	50099235	ENSG00000171365	protein_coding
CMC4	575.890688841355	20.4319194829437	27.8953919815862	16.0116588098173	0.089160039945952	0.311013762524603	0.672236064744261	2.49467961044913e-09	1.91937594518229e-08	0.0484386924846961	0.0278563570448577	NPX	CMC4	ENSG00000182712	protein_coding	chrX	155061622	155071136	ENSG00000182712	protein_coding
COX7B	2063.59548747701	93.943963324075	-52.3816244016041	77.3839456801359	0.502361951064845	0.812834573182175	0.630192485879944	2.47634966998472e-08	1.5559730426404e-07	-0.0253836688049977	0.0375173718276503	NPX	COX7B	ENSG00000131174	protein_coding	chrX	77899440	77907376	ENSG00000131174	protein_coding
CSTF2	1182.4476060454	69.8306147355732	-36.3540183450747	78.3316863405173	0.645089535741457	0.878106666377121	0.312297109916764	0.00193558069268052	0.0035770290251988	-0.0307447181246853	0.066270253285678	NPX	CSTF2	ENSG00000101811	protein_coding	chrX	100820359	100841520	ENSG00000101811	protein_coding
CTPS2	896.567515039836	50.9797947692802	219.826308491652	51.5055666708458	0.000117613071052413	0.00113692635350666	0.596210781759254	1.29994014505931e-07	7.10257151720813e-07	0.245186564094824	0.0591150001978952	NPX	CTPS2	ENSG00000047230	protein_coding	chrX	16587999	16712936	ENSG00000047230	protein_coding
CUL4B	10387.3604263076	1081.02818466007	-840.417014533283	1404.49469541137	0.552962034152637	0.82397899950808	0.0792244159364981	0.170180252718286	0.196201698088055	-0.080907658927941	0.135473821149059	NPX	CUL4B	ENSG00000158290	protein_coding	chrX	120505920	120604074	ENSG00000158290	protein_coding
CXorf38	1159.01791620685	40.7648932030954	44.8887354071975	46.879699605137	0.344051582945949	0.689058015932494	0.298218766787676	0.00272119659983097	0.00493216883719363	0.0387299754210066	0.0404707100456878	NPX	CXorf38	ENSG00000185753	protein_coding	chrX	40626921	40647561	ENSG00000185753	protein_coding
DDX3X	21442.3478823813	684.749215538446	3409.45988889373	496.366790457417	2.85706379275678e-08	5.12910976128241e-07	0.816069834176935	3.45658667133088e-14	6.85859565837758e-13	0.159005903066017	0.0236992679704374	NPX	DDX3X	ENSG00000215301	protein_coding	chrX	41333348	41364472	ENSG00000215301	protein_coding
DHRSX	503.272291225575	20.5145981697336	495.76383598655	25.70600447817	7.30555692640946e-22	1.37709748062818e-19	0.917725265274414	4.47940296720199e-21	5.6291163954505e-19	0.985080729915132	0.0649715335222814	PAR1	DHRSX	ENSG00000169084	protein_coding	chrX	2219506	2502805	ENSG00000169084	protein_coding
DIAPH2	1654.01839299552	76.9118445052158	-49.2631561107925	59.1895633176801	0.410184340912917	0.747050707846231	0.676085742730705	1.99062172561741e-09	1.59673274586758e-08	-0.029783922790347	0.0358121014094608	NPX	DIAPH2	ENSG00000147202	protein_coding	chrX	96684663	97604997	ENSG00000147202	protein_coding
DKC1	3788.57556420647	184.234351881873	11.5984119938331	237.480555968579	0.961290323601708	0.992894389035189	0.0952538374835773	0.13506395998969	0.158626519987891	0.00306141762181333	0.0626835130293718	NPX	DKC1	ENSG00000130826	protein_coding	chrX	154762742	154777689	ENSG00000130826	protein_coding
DLG3	540.060609255412	22.1091582191665	40.5241360171655	28.1503128709462	0.157771848404209	0.447217946228472	0.177460991185915	0.0345597264070962	0.0465322030552689	0.0750362743045388	0.0522147973791477	NPX	DLG3	ENSG00000082458	protein_coding	chrX	70444835	70505490	ENSG00000082458	protein_coding
DMD	411.977438784289	28.2141287343715	-64.8750256439789	36.3821677869383	0.0821509151172003	0.297122193429625	0.118111865315599	0.095232923245187	0.116947270564937	-0.157472277694186	0.088967122036151	NPX	DMD	ENSG00000198947	protein_coding	chrX	31097677	33339609	ENSG00000198947	protein_coding
DNASE1L1	974.481039728964	179.129132212453	-106.927951458334	184.819133450981	0.566133356153854	0.832610027932078	0.418006745211632	0.00010661249203283	0.000269751070445483	-0.109728098443121	0.190728569838553	NPX	DNASE1L1	ENSG00000013563	protein_coding	chrX	154401236	154412112	ENSG00000013563	protein_coding
DOCK11	2009.77177218043	83.1588347637	-133.512869999861	117.750436169823	0.263601998297996	0.602290626414208	-0.0414444740447617	0.645362371313041	0.67961344688552	-0.0664318565162308	0.0586534044447248	NPX	DOCK11	ENSG00000147251	protein_coding	chrX	118495815	118686163	ENSG00000147251	protein_coding
DYNLT3	2920.79904809642	112.459469763853	-108.321106148702	127.212217681747	0.399561240053303	0.742042302956135	0.301921302749467	0.00249037071036019	0.00453560269471397	-0.0370861207378502	0.0435773107718334	NPX	DYNLT3	ENSG00000165169	protein_coding	chrX	37836757	37847571	ENSG00000165169	protein_coding
EBP	895.759096698571	65.4581782012139	1.37972874631327	72.8632292877579	0.984986404907708	0.995830699178742	0.323088895001051	0.00148071521093601	0.00280517404282853	0.00154028996344936	0.08134251643587	NPX	EBP	ENSG00000147155	protein_coding	chrX	48521799	48528716	ENSG00000147155	protein_coding
EDA2R	1346.10858597489	56.7300914627671	-172.493957953964	70.9446557825059	0.0196145138340308	0.110368234558651	0.206077315815836	0.020074491492573	0.0286669821693182	-0.128142677159316	0.0529794782663974	NPX	EDA2R	ENSG00000131080	protein_coding	chrX	66595637	66639298	ENSG00000131080	protein_coding
EFNB1	1163.99699675893	68.0088417208499	-61.3811919527932	92.0374451536329	0.50865520100965	0.817800264317082	-0.00161453975681747	0.452894399155626	0.486442132426413	-0.052733118834245	0.079130178943274	NPX	EFNB1	ENSG00000090776	protein_coding	chrX	68829021	68842160	ENSG00000090776	protein_coding
EIF1AX	8002.6128081421	635.258852470626	4973.56807995888	780.969009923812	1.43428928526434e-07	2.45785027520298e-06	0.626357909424313	3.01018873437288e-08	1.86039533255504e-07	0.621493029738815	0.109350835337913	NPX	EIF1AX	ENSG00000173674	protein_coding	chrX	20124525	20141838	ENSG00000173674	protein_coding
EIF2S3	8694.44202848576	524.192424273628	3172.11976691272	365.500575440995	9.73411190503719e-11	2.29360011762439e-09	0.842047565645783	1.74838538664897e-15	4.70815207690473e-14	0.364844547415446	0.0474455670405707	NPX	EIF2S3	ENSG00000130741	protein_coding	chrX	24054946	24078810	ENSG00000130741	protein_coding
ELF4	2870.93035949683	77.7607896821689	32.9775396698113	75.3904633237222	0.664157203762806	0.881325815055806	0.49112807149399	9.47319251452643e-06	3.33775100745464e-05	0.0114867083280944	0.026261784523594	NPX	ELF4	ENSG00000102034	protein_coding	chrX	130063955	130110716	ENSG00000102034	protein_coding
ELK1	3082.33240025846	86.8230608893101	-80.6291462705925	101.460137871633	0.43148510370508	0.774618495699121	0.257613203236957	0.00688880635702629	0.0111943103301677	-0.0261584851341249	0.032924922162961	NPX	ELK1	ENSG00000126767	protein_coding	chrX	47635521	47650604	ENSG00000126767	protein_coding
EMD	3446.78834039684	84.8498503918719	182.557836263381	109.271623845745	0.102592735830921	0.33654357433799	0.155130138324775	0.0515196307722684	0.066289763826434	0.0529646204624106	0.0317292469770793	NPX	EMD	ENSG00000102119	protein_coding	chrX	154379273	154381574	ENSG00000102119	protein_coding
ENOX2	1195.43341752341	35.1225679944262	-22.0452445509671	41.3179707563993	0.596604810425368	0.848754768039108	0.243565609228872	0.0093304757856684	0.014475676424679	-0.0184412148998131	0.0345674184372722	NPX	ENOX2	ENSG00000165675	protein_coding	chrX	130622325	130903234	ENSG00000165675	protein_coding
ERCC6L	809.056109955476	103.730059244715	74.0008072578055	128.389095347415	0.567588268378101	0.832610027932078	0.16836865539208	0.040766417575159	0.0539261032485437	0.0914656058426873	0.159122686306522	NPX	ERCC6L	ENSG00000186871	protein_coding	chrX	72204657	72239027	ENSG00000186871	protein_coding
F8	524.081233229585	23.462230723792	-118.839627307085	30.7504624527566	0.000398811930188952	0.00326852386263554	0.258777387114954	0.00671503065610944	0.0109591625859449	-0.226758028664279	0.0595466976059162	NPX	F8	ENSG00000185010	protein_coding	chrX	154835788	155026940	ENSG00000185010	protein_coding
F8A1	1318.51957410881	86.9039883448678	-204.350978797927	99.2535747663034	0.0460586127003276	0.204283493976747	0.343865300037416	0.000869198263805854	0.00175418863744792	-0.154985168829251	0.0759664672474809	NPX	F8A1	ENSG00000288722	protein_coding	chrX	154886355	154888061	ENSG00000277203	protein_coding
F8A3	290.647031724773	50.7423547874179	81.1293444647138	71.3932122431898	0.262562829629691	0.602290626414208	-0.0723783576605437	0.79368735979508	0.819781190802041	0.279133573060326	0.250422855339163	NPX	F8A3	ENSG00000277150	protein_coding	chrX	155456914	155458620	ENSG00000277150	protein_coding
FAM104B	342.810476447669	10.7466181899629	-1.07862885490865	12.5607953452563	0.931996055569236	0.987900051616752	0.252816341340941	0.00764851977187386	0.0122155258323346	-0.00314642908841588	0.0366407730242467	NPX	FAM104B	ENSG00000182518	protein_coding	chrX	55143102	55161310	ENSG00000182518	protein_coding
FAM120C	729.075393225929	21.9678672358476	34.8806170915343	21.065115338105	0.105578413697366	0.34312984451644	0.502452895232531	6.27732182802551e-06	2.27552916265925e-05	0.0478422635239389	0.0289288564534003	NPX	FAM120C	ENSG00000184083	protein_coding	chrX	54068324	54183281	ENSG00000184083	protein_coding
FAM156A	1149.82454567956	83.7810433343542	-60.0770805941618	84.5476534871943	0.481473080970787	0.802993178482168	0.460658511205631	2.72386260072461e-05	8.28142097155788e-05	-0.0522489112098888	0.0736294072196481	NPX	FAM156A	ENSG00000268350	protein_coding	chrX	52926402	52995472	ENSG00000268350	protein_coding
FAM156B	476.161432465191	44.8636244933121	25.6371117541751	36.3519351259515	0.484743063273762	0.802993178482168	0.64157602971219	1.3690578061352e-08	9.05499636689422e-08	0.0538412185578455	0.0765120759261031	NPX	FAM156B	ENSG00000179304	protein_coding	chrX	52891306	52908560	ENSG00000179304	protein_coding
FAM199X	2005.60229358277	62.1144488106298	30.3839267969217	73.1951382994758	0.680280668915755	0.881325815055806	0.241454299846344	0.00975819010281702	0.0150156639541307	0.0151495273485375	0.036498356185263	NPX	FAM199X	ENSG00000123575	protein_coding	chrX	104166453	104195902	ENSG00000123575	protein_coding
