gene	intercept	intercept_err	x_coeff	x_coeff_err	x_pval	x_adj_pval	y_coeff	y_coeff_err	y_pval	y_adj_pval	adj.r.sq	reg_pval	reg_adj_pval	deltaEx	deltaEx_err	deltaEy	deltaEy_err	region	gene_name.104	gene_id.104	gene_type.104	chr	start	stop	gene_id.84	gene_type.84
AMOT	1212.03444297142	91.8970467029569	-12.3352266711524	87.7495735359868	0.888521369006372	0.949677813747384	-1.67509525087495	87.8384529159067	0.984827332981866	0.994188289756608	0.0791879852545506	0.0487920928056513	0.0576633824066788	-0.0101772905404498	0.0724026929009498	-0.00138205251557727	0.072471987281619	NPX	AMOT	ENSG00000126016	protein_coding	chrX	112774503	112840831	ENSG00000126016	protein_coding
AP1S2	3415.7984303892	319.497813849983	376.037467679494	320.958480547786	0.244446879536392	0.490194008432021	171.20482851396	321.283571480785	0.595431633766534	0.834982784191809	0.0186360899039076	0.289428316590322	0.308232981227547	0.110087721902445	0.0945254734923754	0.0501214670604707	0.0941748803215455	NPX	AP1S2	ENSG00000182287	protein_coding	chrX	15825806	15854931	ENSG00000182287	protein_coding
APEX2	1162.18756229288	48.324165191116	-39.374618289182	38.9248620043894	0.314462944849093	0.572717537237237	-40.8828588875037	38.9642880375768	0.296877435982042	0.627251008224205	0.353839429015288	8.0977234646727e-08	1.9823647702478e-07	-0.0338797450314301	0.0335223669861768	-0.0351775050894935	0.0335585697012472	NPX	APEX2	ENSG00000169188	protein_coding	chrX	55000363	55009057	ENSG00000169188	protein_coding
APOO	511.985890001954	18.2698686145957	-1.37866924903354	18.2868989844409	0.940070876854028	0.96568588712253	-7.61682552695893	18.3054213336319	0.678329799537232	0.865524480783056	-0.0117376746066438	0.554960370710134	0.571639507534756	-0.0026927875864475	0.0357177131598921	-0.0148770223471	0.0357577024089829	NPX	APOO	ENSG00000184831	protein_coding	chrX	23833353	23907938	ENSG00000184831	protein_coding
APOOL	1562.63293749136	86.1338016798121	-38.7503041253683	40.8793635030161	0.345709280397813	0.595780411169872	-23.4178951565007	40.9207692025911	0.5685630803181	0.830760836124922	0.77424900981962	1.55502327313426e-27	3.44849278806832e-26	-0.0247980848193165	0.0261962527725778	-0.0149861778762297	0.026200089669649	NPX	APOOL	ENSG00000155008	protein_coding	chrX	85003877	85093316	ENSG00000155008	protein_coding
AR	983.787449854308	97.9630040331388	-49.2721912294119	66.2596203044743	0.459041392089098	0.706361652316694	-86.492920755318	66.3267330405148	0.195544275812956	0.526572799867747	0.5431754469159	3.75280480649368e-14	2.11165285380316e-13	-0.0500841835669979	0.0675359566806051	-0.0879183006127258	0.0679858149993351	NPX	AR	ENSG00000169083	protein_coding	chrX	67544021	67730619	ENSG00000169083	protein_coding
ARAF	2817.54668128142	59.5827016859044	-41.0331642557233	46.40014116349	0.378873007627554	0.62373416539558	-21.0741252828808	46.4471387226646	0.651120555377162	0.849921346474277	0.397067778547602	4.6790592450079e-09	1.32631980102856e-08	-0.0145634372372001	0.0164711571456785	-0.00747960110932262	0.0164857168063921	NPX	ARAF	ENSG00000078061	protein_coding	chrX	47561205	47571908	ENSG00000078061	protein_coding
ARHGEF6	1521.70572590033	91.5227577970483	205.350593851924	93.227705479354	0.0301720008956473	0.11043538191902	157.195784573587	93.3221335240779	0.0955612315618968	0.387382626869194	0.0480729709460858	0.130511106631489	0.1451406702067	0.134947638269828	0.0618005566404686	0.103302354652429	0.0616412427290462	NPX	ARHGEF6	ENSG00000129675	protein_coding	chrX	136665547	136780932	ENSG00000129675	protein_coding
ARHGEF9	1161.42547264425	24.6168792414236	-62.8268994845183	21.0827793209108	0.00370579699926325	0.0191381571057842	-37.479075665838	21.1041335483734	0.0791273218395184	0.361471209522407	0.352991861360265	8.54321681953295e-08	2.07793080062188e-07	-0.0540946457300255	0.018188676644358	-0.0322698929450103	0.0181837573932229	NPX	ARHGEF9	ENSG00000131089	protein_coding	chrX	63634967	63809274	ENSG00000131089	protein_coding
ARMCX1	2760.80680880765	77.8798034576523	59.3767345985979	69.7966560842183	0.397187963177115	0.641994425951736	-89.5661357871232	69.8673513966087	0.203154292249641	0.539360339282498	0.210962268573234	0.000218316153075995	0.00035173157995577	0.0215070226606119	0.0252885318294521	-0.0324420149578685	0.0253234018133945	NPX	ARMCX1	ENSG00000126947	protein_coding	chrX	101550547	101554700	ENSG00000126947	protein_coding
ARMCX2	6916.89405625815	185.146689607918	-106.976628515232	177.994824288761	0.549344177749373	0.778189489083202	-295.728976705217	178.175110858532	0.100442229697762	0.402837453149533	0.0833696353391966	0.0423318210676905	0.0503441531309758	-0.0154659920544025	0.0257366752084227	-0.0427545910490927	0.0257848195766694	NPX	ARMCX2	ENSG00000184867	protein_coding	chrX	101655281	101659850	ENSG00000184867	protein_coding
ARMCX3	5938.2897331855	272.65537754955	4.43975925909798	254.480983943305	0.986119167187023	0.994029213982641	-132.353181342061	254.73874145873	0.604642705794069	0.834982784191809	0.121413668818021	0.0105638187463952	0.0133642941858758	0.000747649484713899	0.042854268993966	-0.0222880976322896	0.0429098659319281	NPX	ARMCX3	ENSG00000102401	protein_coding	chrX	101622797	101627843	ENSG00000102401	protein_coding
ARMCX4	803.914222568457	32.1451172913567	-7.59855614258096	30.0191990927909	0.800750280741808	0.909285710360426	-43.7170143611148	30.0496047995487	0.149195773581613	0.471243811703106	0.144143148340069	0.00426758291781792	0.00570524382984878	-0.00945194888865635	0.0373432087798271	-0.0543801977049761	0.0374423108562239	NPX	ARMCX4	ENSG00000196440	protein_coding	chrX	101418287	101533459	ENSG00000196440	protein_coding
ARMCX5	693.487501775854	12.1187904380884	-44.0823714331479	11.5264836917796	0.000241301333806194	0.00156845866974026	-46.0363636648104	11.5381585829717	0.000134464120823698	0.00329225472628534	0.272906190769317	9.28200106525875e-06	1.82255958416799e-05	-0.0635662089370949	0.0166581187156867	-0.0663838404396942	0.0166782687908943	NPX	ARMCX5	ENSG00000125962	protein_coding	chrX	102599168	102604159	ENSG00000125962	protein_coding
ARMCX6	1849.00212131042	37.9550392580354	-65.7395293648763	36.0337533190155	0.0714117298050648	0.202422722830898	-50.2916700116433	36.0702510194842	0.166668591930828	0.504170816859281	0.159528899902114	0.00224043578674264	0.00310530989559549	-0.0355540583794927	0.0195018774996036	-0.0271993576600122	0.019515943688088	NPX	ARMCX6	ENSG00000198960	protein_coding	chrX	101615118	101618001	ENSG00000198960	protein_coding
ARSD	1197.77241513552	74.5061919028208	211.991334917245	74.7188355103536	0.00562285119414556	0.0268331000024415	-26.3369494826687	74.794516376948	0.725568404156364	0.896318346251551	0.080586632018266	0.0465398253398282	0.0551745728085385	0.176987992241631	0.0633455363336542	-0.0219882751930707	0.0624596585575549	NPX	ARSD	ENSG00000006756	protein_coding	chrX	2903972	2929349	ENSG00000006756	protein_coding
ASMTL	1011.18916984729	70.9765089157077	654.67417696741	70.9511563781847	1.1587814155276e-14	2.42700329807724e-13	535.12713433618	71.0230210554632	3.67257796225772e-11	1.38456189177116e-09	0.62382619676509	8.49166366828048e-18	7.11412711764831e-17	0.647429973034898	0.0835967589632821	0.529205761190062	0.0794546770837236	PAR1	ASMTL	ENSG00000169093	protein_coding	chrX	1403139	1453762	ENSG00000169093	protein_coding
ATG4A	860.677474644199	28.7360430757199	-52.4400602497214	23.2495572264876	0.0265239656576079	0.100086134737594	-57.2394557534826	23.2731061298775	0.0158258712174365	0.136875858458117	0.371179312383879	2.65529281634509e-08	6.90376132249723e-08	-0.0609288168850939	0.0270895781609089	-0.066505116538742	0.0271314640625885	NPX	ATG4A	ENSG00000101844	protein_coding	chrX	108091668	108154671	ENSG00000101844	protein_coding
ATP11C	5237.25158573012	163.436972557412	-136.369277458465	145.988039388364	0.352745232053489	0.595780411169872	-129.403561868349	146.135907074709	0.378246018477648	0.69560365349304	0.207209300619926	0.000261077870698998	0.000413556122913959	-0.026038328544313	0.0278867743226324	-0.0247082958972095	0.0279138188316071	NPX	ATP11C	ENSG00000101974	protein_coding	chrX	139726346	139945276	ENSG00000101974	protein_coding
ATP6AP1	5598.04394119396	162.734380863792	-149.714748736578	154.929893468823	0.336464286965789	0.595780411169872	-140.861014210926	155.086818138741	0.366160250189447	0.687099009796803	0.101191670701247	0.0225610004666364	0.0273488655174338	-0.0267441181793664	0.0276866370504464	-0.0251625417182565	0.0277134064501462	NPX	ATP6AP1	ENSG00000071553	protein_coding	chrX	154428633	154436516	ENSG00000071553	protein_coding
ATP6AP2	14587.9355034489	664.164728436911	-595.685934710118	562.684166301586	0.292592014576576	0.543385169927927	-163.152740608146	563.254095222905	0.772741866026818	0.924837090451144	0.290483234600553	3.52467446186841e-06	7.26121460177263e-06	-0.0408341491891904	0.0386166620243678	-0.0111840870539614	0.0386143106343302	NPX	ATP6AP2	ENSG00000182220	protein_coding	chrX	40579372	40606848	ENSG00000182220	protein_coding
ATP7A	1647.22041517351	57.1822434936226	-23.5647856087645	40.5349138489115	0.562460850451986	0.778494388740829	-61.7913024990627	40.5759706639229	0.131301169450529	0.454133402594948	0.493489278568403	3.08799560368254e-12	1.32292538930491e-11	-0.0143057877328957	0.0246130797417731	-0.0375124676272021	0.0246673909842066	NPX	ATP7A	ENSG00000165240	protein_coding	chrX	77910656	78050395	ENSG00000165240	protein_coding
ATRX	6432.41610939089	257.108775615651	-189.645957592245	221.246308740231	0.393627036692469	0.639643934625261	-133.414457457435	221.470403672412	0.548420639825873	0.817211783455945	0.265008587098912	1.41901200736153e-05	2.67483763387649e-05	-0.0294828497359453	0.0344157038793205	-0.0207409556826802	0.0344403397059454	NPX	ATRX	ENSG00000085224	protein_coding	chrX	77504880	77786233	ENSG00000085224	protein_coding
BCAP31	5784.14607673311	223.960729853423	295.484494153256	187.552542376796	0.118655472796363	0.296245783074362	274.687356991768	187.742509723612	0.1469218212245	0.471243811703106	0.352212369714577	8.9738425812148e-08	2.16867862379358e-07	0.0510852406272812	0.0324855528698731	0.0474896991444779	0.0325101634353759	NPX	BCAP31	ENSG00000185825	protein_coding	chrX	153700492	153724565	ENSG00000185825	protein_coding
BCOR	2694.07736612233	89.4042144186101	33.7603765728732	72.9607944948782	0.644682332951247	0.825684697713415	54.9129288217828	73.0346946850655	0.454088305689616	0.760100289879703	0.335685603789752	2.50245095613116e-07	5.71772127552393e-07	0.012531331504212	0.0270851151996453	0.0203828329179799	0.0271177905245095	NPX	BCOR	ENSG00000183337	protein_coding	chrX	40049815	40177329	ENSG00000183337	protein_coding
BCORL1	859.831315328395	41.6650750634031	21.2422229167881	36.4487085014216	0.561486899150008	0.778494388740829	29.897580312459	36.4856264997655	0.414703292915111	0.731639414757285	0.233618334566781	7.19609779200819e-05	0.000125598558684587	0.0247051049875697	0.0424074346198922	0.034771448514922	0.0424669092408708	NPX	BCORL1	ENSG00000085185	protein_coding	chrX	129981107	130058071	ENSG00000085185	protein_coding
BEX1	86.5228712207017	339.288990994032	755.653940361523	335.680794869642	0.0268135268129894	0.100086134737594	-333.293676647886	336.020797671898	0.32391335534008	0.649549654059629	0.074786129247137	0.0565247068058482	0.0658281261179064	8.73357448383801	34.4667078467323	-3.85208756882008	15.5967437860413	NPX	BEX1	ENSG00000133169	protein_coding	chrX	103062651	103064171	ENSG00000133169	protein_coding
BEX4	663.445549342999	59.4729536433736	-76.9183745289351	58.3791822924294	0.190993525017743	0.416211323304561	-40.07216830895	58.4383131270681	0.494653915373153	0.790188669896944	0.073184144873225	0.0595964335799826	0.0689198020234769	-0.11593773536518	0.0886055613791943	-0.0604000861090002	0.0882493122636629	NPX	BEX4	ENSG00000102409	protein_coding	chrX	103215108	103217246	ENSG00000102409	protein_coding
BGN	80212.078920312	4529.10774292694	-5154.52733045942	4363.06395563166	0.240555922264456	0.488898476461932	-390.405846476521	4367.48319555843	0.928971225694936	0.983770090131997	0.0680234120864223	0.0705116180574809	0.0807990273789371	-0.0642612359614849	0.0545149884665481	-0.00486717027823673	0.0544498894060459	NPX	BGN	ENSG00000182492	protein_coding	chrX	153494980	153509546	ENSG00000182492	protein_coding
BHLHB9	472.502187782865	13.8082883957929	14.287561179274	12.8662451443368	0.269755209080014	0.518239020722006	-1.24815155537993	12.8792770468777	0.923012069235098	0.980454511705894	0.132476761002175	0.006842611994603	0.00880431645721956	0.0302380847088051	0.0272443570628098	-0.00264157836228582	0.0272577123060082	NPX	BHLHB9	ENSG00000198908	protein_coding	chrX	102720688	102753540	ENSG00000198908	protein_coding
BRCC3	2030.57425985602	61.2441523188654	14.6617287467608	46.9571341575557	0.755583094676442	0.902063660180337	-0.818199028907432	47.0046958812036	0.986150654473672	0.994188289756608	0.417252773304092	1.135333977587e-09	3.6272958436466e-09	0.00722048389789022	0.0231260768332204	-0.000402939722561758	0.0231484773979627	NPX	BRCC3	ENSG00000185515	protein_coding	chrX	155071420	155123077	ENSG00000185515	protein_coding
BRWD3	1113.38950407038	41.0773402148092	-78.033120457385	40.0905563541177	0.0547232724127262	0.166376400803208	-38.2693744820736	40.1311630903764	0.342836628429548	0.677670103040773	0.064602254193539	0.0786736335208581	0.0893372284257937	-0.0700860931166567	0.0361003886752237	-0.0343719554946105	0.036066437118482	NPX	BRWD3	ENSG00000165288	protein_coding	chrX	80669503	80809877	ENSG00000165288	protein_coding
C1GALT1C1	1900.00341652775	86.6206543622463	-47.8552530188794	68.9285812981239	0.489299304952531	0.742398865345179	-38.3301627791735	68.9983973589623	0.579915610330239	0.830760836124922	0.389274337642497	7.96430297085011e-09	2.17575523189166e-08	-0.0251869299826495	0.036296303190346	-0.0201737336079225	0.0363265252217917	NPX	C1GALT1C1	ENSG00000171155	protein_coding	chrX	120625674	120630054	ENSG00000171155	protein_coding
CA5B	633.843938521516	49.7995487601944	214.489455154762	43.2018946973205	3.2416050980059e-06	2.77746618624596e-05	40.0459742936138	43.2456528314895	0.356916445900753	0.686517857676448	0.305095386268358	1.53661009237664e-06	3.28508666321596e-06	0.338394740596673	0.0731604413656772	0.063179549191594	0.0684079364846514	NPX	CA5B	ENSG00000169239	protein_coding	chrX	15688830	15788411	ENSG00000169239	protein_coding
CASK	3139.43255587027	105.108102298157	48.7398040435788	92.899575538456	0.601116130255185	0.795579137766559	58.6507064458912	92.9936712284514	0.529837842252166	0.806903846579952	0.226342199273	0.000103355060102088	0.000174730303401288	0.0155250361892446	0.0295957643154272	0.0186819450337365	0.0296277747267838	NPX	CASK	ENSG00000147044	protein_coding	chrX	41514934	41923554	ENSG00000147044	protein_coding
CCDC120	214.31403062518	12.5323215269924	-19.710813593528	9.38131591578102	0.038430414163293	0.131941946893815	-11.2396083744087	9.39081801941329	0.234499604573933	0.561497400398548	0.490637359789189	3.91990596750999e-12	1.66045455028232e-11	-0.0919716433685145	0.0441028421437383	-0.0524445755680175	0.0439252159590688	NPX	CCDC120	ENSG00000147144	protein_coding	chrX	49053572	49069857	ENSG00000147144	protein_coding
CCDC22	684.490877758	27.397707733827	16.1893496692198	24.5732660558098	0.511693638034749	0.75354883413711	-28.435170860511	24.5981557112421	0.25074558925908	0.576409067991909	0.220317864607249	0.000138920194139913	0.000230717679254394	0.023651666070769	0.0359125436536772	-0.0415420742401248	0.035974873780351	NPX	CCDC22	ENSG00000101997	protein_coding	chrX	49235470	49250520	ENSG00000101997	protein_coding
CD99	15692.623725886	1447.08721996439	10895.8745878658	1371.35544607933	5.28386930054476e-12	8.66095098393641e-11	12681.6803723881	1372.74445820538	1.09880451311062e-14	8.28498602885404e-13	0.678718199679201	8.70823654925502e-21	9.38001479734041e-20	0.694330965821369	0.108334025291641	0.808130022990921	0.114915872996458	PAR1	CD99	ENSG00000002586	protein_coding	chrX	2691187	2741309	ENSG00000002586	protein_coding
CD99L2	5814.63993090244	220.010983523731	302.219699937924	219.435417236961	0.171847509408621	0.383352136373077	-10.870290030853	219.657677961778	0.960640529002869	0.989512238890933	0.0182072812906513	0.2924820844808	0.310607734786653	0.0519756517220868	0.0377896436698967	-0.00186946916060647	0.0377767266159102	NPX	CD99L2	ENSG00000102181	protein_coding	chrX	150766336	150898816	ENSG00000102181	protein_coding
CDK16	7060.83575850172	238.659464938551	1702.2413534567	168.549090718018	1.77626357582941e-16	3.93912569463345e-15	332.571048487776	168.719809937103	0.0517794956811823	0.279702259556231	0.699092785234484	4.92726762867003e-22	5.62902998790485e-21	0.241082134137887	0.0252234992524214	0.0471008050410093	0.0239481375625664	NPX	CDK16	ENSG00000102225	protein_coding	chrX	47217860	47229997	ENSG00000102225	protein_coding
CDKL5	1354.39942150233	60.3648905459576	-42.3206138066176	44.1111723993275	0.339923587163878	0.595780411169872	-56.2535336969631	44.1558515184663	0.205951661573819	0.542963471421886	0.467575887615029	2.55853111260429e-11	9.84251254542672e-11	-0.0312467748691702	0.0325985678370627	-0.0415339321649779	0.0326543066414134	NPX	CDKL5	ENSG00000008086	protein_coding	chrX	18425583	18653629	ENSG00000008086	protein_coding
CDR1	201.702704002323	15.75492240158	-37.1547000381327	10.5036474683367	0.000641460983922817	0.00383858398315717	-21.8877180197555	10.5142863539319	0.040208322323642	0.240611706603382	0.562898249675858	5.62837963229352e-15	3.47852314979452e-14	-0.184205264981003	0.0540260610970392	-0.108514747623331	0.0528122563772027	NPX	CDR1	ENSG00000288642	protein_coding	chrX	140783578	140784366	ENSG00000184258	protein_coding
CENPI	866.088236177598	98.777864491999	47.1264833406378	100.754039132196	0.641102670830565	0.825684697713415	90.527443459157	100.856090414746	0.371798933683151	0.687099009796803	-0.0314304213419401	0.753351442391422	0.76553502366999	0.0544130278788063	0.116497713035435	0.104524504176031	0.117058727403404	NPX	CENPI	ENSG00000102384	protein_coding	chrX	101098188	101166126	ENSG00000102384	protein_coding
CETN2	3331.45770949877	118.446303490734	16.9632014299492	74.4805304693895	0.820354493413461	0.917725946637611	-72.6020620081503	74.5559699626824	0.332769519963896	0.663778354636978	0.606215219343966	6.18969673585997e-17	4.40285975362115e-16	0.00509182553378455	0.0223574719431413	-0.0217928811766527	0.0223927925532589	NPX	CETN2	ENSG00000147400	protein_coding	chrX	152826994	152830757	ENSG00000147400	protein_coding
CHIC1	748.440623697608	24.8538333611852	-40.8951112728857	19.7664922931279	0.0414225476344912	0.137132808165446	-38.3271933744342	19.7865132859078	0.0558773741878009	0.288572192723301	0.361173920728593	5.07579777383528e-08	1.27571717382393e-07	-0.054640421668785	0.0264724911136326	-0.0512093974603916	0.0264916209147698	NPX	CHIC1	ENSG00000204116	protein_coding	chrX	73563200	73687102	ENSG00000204116	protein_coding
CHM	2660.61468554573	56.5693971053509	239.565098022285	49.2470177960146	4.85115892752679e-06	3.97584112103826e-05	-53.9854759988681	49.2968988863519	0.276390914061242	0.605810317448188	0.390239990392342	7.45964085921826e-09	2.052762484617e-08	0.0900412597599213	0.0186083801556012	-0.0202906028791594	0.0185334089623316	NPX	CHM	ENSG00000188419	protein_coding	chrX	85861180	86047561	ENSG00000188419	protein_coding
CHST7	318.630745939246	30.9347211098428	-9.05942237539623	26.9501107122825	0.737536233600599	0.891189615600724	21.4124958510216	26.9774078150758	0.429446451403401	0.746088996216968	0.245281891893047	3.98293525646055e-05	7.08286128153598e-05	-0.0284323546639897	0.0846260435783474	0.0672015997323256	0.0849176909534714	NPX	CHST7	ENSG00000147119	protein_coding	chrX	46573765	46598496	ENSG00000147119	protein_coding
CLCN5	580.599175991542	29.2847531367444	-43.7510107602844	25.057972968789	0.0842247399020802	0.231771729511564	-21.230464039093	25.083353571905	0.399576462395197	0.71733488725233	0.267515848836809	1.24098949577476e-05	2.37488852744712e-05	-0.0753549308532291	0.0433258536444676	-0.0365664729076402	0.0432418817757061	NPX	CLCN5	ENSG00000171365	protein_coding	chrX	49922596	50099235	ENSG00000171365	protein_coding
CMC4	602.966462152349	19.4594130612507	22.9290581763971	14.9617369974454	0.128903630934113	0.317625286680788	21.966675512354	14.9768913720283	0.145942044577995	0.471243811703106	0.411349487685695	1.72803174574538e-09	5.33990137824598e-09	0.0380270871029038	0.0248438777659774	0.0364310071806345	0.0248664914391482	NPX	CMC4	ENSG00000182712	protein_coding	chrX	155061622	155071136	ENSG00000182712	protein_coding
COX7B	2195.18948340195	81.9844065190096	-9.58360084048938	46.5575251507121	0.837377450050238	0.926497369562162	-76.9958378068016	46.6046821202477	0.101997959566362	0.404411714031059	0.681436362701317	6.00269434893727e-21	6.65592873396868e-20	-0.00436572829496131	0.0212095134769672	-0.0350748026031352	0.0212707433498634	NPX	COX7B	ENSG00000131174	protein_coding	chrX	77899440	77907376	ENSG00000131174	protein_coding
CSTF2	1225.96504057209	63.4563523864648	-32.763012703039	58.6058794610743	0.577523073010817	0.783187764478698	-53.2800899195778	58.6652399116868	0.366195217151119	0.687099009796803	0.140689140395042	0.00491515490283898	0.00650180139779051	-0.0267242634323	0.0478238837475453	-0.0434597139040073	0.047905138240346	NPX	CSTF2	ENSG00000101811	protein_coding	chrX	100820359	100841520	ENSG00000101811	protein_coding
CTPS2	978.983089076999	48.762736160664	192.513459566284	39.1279184481259	3.88210715266081e-06	3.25234310345139e-05	55.9718925816713	39.1675501521797	0.15645522684661	0.47954163025343	0.485699781846424	5.90371365838736e-12	2.44582422990333e-11	0.196646358567633	0.0411506283034377	0.0571735030014078	0.0401096275704853	NPX	CTPS2	ENSG00000047230	protein_coding	chrX	16587999	16712936	ENSG00000047230	protein_coding
CUL4B	10869.826697551	851.539522814991	-146.016961444975	805.88264227617	0.856626754695782	0.933376550636733	-556.358005846951	806.698900938719	0.492174658001937	0.790188669896944	0.105378210293583	0.0193547817132199	0.023690755538584	-0.0134332373006345	0.0741468879292574	-0.0511837052537643	0.0743227547172984	NPX	CUL4B	ENSG00000158290	protein_coding	chrX	120505920	120604074	ENSG00000158290	protein_coding
CXorf38	1200.67132918906	34.8004241063901	130.791381324649	29.729751358914	2.97316374168871e-05	0.000233517235545134	18.457831294443	29.7598638911973	0.536676546924206	0.809308232761702	0.321322990936911	5.94525042997608e-07	1.31844671300058e-06	0.108931876813438	0.0249614241779602	0.0153729258338413	0.0247900248864051	NPX	CXorf38	ENSG00000185753	protein_coding	chrX	40626921	40647561	ENSG00000185753	protein_coding
DDX3X	22698.3058262823	558.296305990335	3728.22148123062	337.38036158658	1.92946373917309e-18	5.59544484360196e-17	-3061.01305611927	337.722085838067	2.53656134505151e-14	1.5938060451407e-12	0.81239870097339	4.25446645856455e-31	1.23379527298372e-29	0.164251090357313	0.0154029366641218	-0.134856454906645	0.0152439867700651	NPX	DDX3X	ENSG00000215301	protein_coding	chrX	41333348	41364472	ENSG00000215301	protein_coding
DHRSX	504.462782487367	29.3560483645296	562.80171809637	29.4485437869004	1.950772320103e-33	1.47088232935766e-31	555.632065842659	29.4783714909661	5.29648788728031e-33	9.98387966752338e-31	0.894963189303611	2.54050263532348e-42	3.19256497838984e-40	1.11564566829162	0.0873079867851553	1.10143321793332	0.0867345708162291	PAR1	DHRSX	ENSG00000169084	protein_coding	chrX	2219506	2502805	ENSG00000169084	protein_coding
DIAPH2	1779.38899518996	69.0060922255271	14.0920361768796	46.1598288043672	0.760851847851122	0.902063660180337	43.7847046476649	46.2065829570772	0.345877719841933	0.677670103040773	0.57045334777921	2.65521941889532e-15	1.72589262228196e-14	0.00791959274502269	0.025943210790842	0.0246065951661068	0.0259851959295857	NPX	DIAPH2	ENSG00000147202	protein_coding	chrX	96684663	97604997	ENSG00000147202	protein_coding
